CPU_Usage,Memory_Usage,Disk_IO,Network_Latency,Pod_Restarts,Node_Availability,Error_Logs,Issue_Label
40.78722458080425,8.137841224592215,122.54061681658999,34.96286127499765,2,97.21304233557292,9,0
71.1424445243783,59.44912839989324,110.4843031787244,56.056615828744484,2,99.6256567614455,12,0
56.872365791369226,88.04653761985631,122.87709670023906,81.20080159588062,2,99.08602084893636,14,0
14.73919689274532,55.33302594216388,121.68738046742676,61.82379531302443,3,100.0,8,0
56.4816793878959,78.22659112505912,11.40516588767781,46.36073985831258,1,99.60813755377136,9,0
42.29835439167367,68.7791366906771,131.84350791977016,77.84216019982067,1,99.11994831716389,15,0
36.461559993880826,68.54150579881566,66.44925771687733,21.204490933511153,2,98.64416506465054,14,0
62.23352577681736,53.217125548292564,45.20804184980211,43.25241381333945,1,100.0,15,0
70.61999044991902,29.58547989660726,44.777408607250194,43.967361931988954,2,100.0,11,0
68.62560238232398,31.961746314374313,121.67708052362647,12.891402246714641,4,98.66085059494019,10,0
33.21564953554723,77.73381286138293,88.87125363875735,37.40377513146927,4,100.0,12,0
43.81575248297571,60.486456387972076,15.90156080072947,0.0,1,98.29325034103469,8,0
56.62526862807128,56.53719388481938,123.90189075961418,107.3653414298886,3,98.41231404631094,13,0
69.51090254244718,49.402748941941184,28.01959346005863,21.87758634691061,1,98.6137550485015,7,0
40.4165152430942,52.37027886298121,106.99106792591054,97.58342394263936,2,99.68468268760635,10,0
46.286820466723654,86.17279486220349,111.9249462836527,51.142535171584775,2,97.92508670566095,10,0
27.873300519879436,51.61889795329933,144.27885408475225,66.94592396467877,3,100.0,10,0
26.075867518386584,26.473382167460784,189.08423932334256,35.336006049472054,1,99.93787225737303,4,0
66.25051644788397,78.59129438850434,31.766183704972917,56.23789075885023,2,99.66151520542888,10,0
77.12480057141646,54.87808340338207,97.37630719684753,69.51468919965308,2,98.70618533399731,13,0
48.55979756839332,60.78489663831941,86.18323524778913,69.93657243182547,2,99.82948758985674,13,0
70.07065795784048,100.0,121.6874842980481,73.24320170223072,1,96.08263713869694,8,5
57.23272050095268,59.485986066237324,110.78343854668093,38.95001869882471,0,99.4409013634925,7,0
37.09760490789751,67.22959182796814,82.372687863169,35.589209825259346,1,99.16012206766274,12,0
57.227912110168276,30.52691271754187,77.95489056945722,2.174710241971894,2,97.1137844347821,12,0
80.76073132931938,54.508263691226,44.17745724079762,65.6965703353081,1,99.40625298273217,6,0
49.283479217800966,75.23815113021503,149.39307912032547,82.47136133970328,3,99.59089172587608,13,0
81.29287311628012,21.11565665396894,122.96020907997647,98.47945039753789,1,97.14626725516582,11,0
0.0,65.02112732789274,145.88840988975687,59.15517903741523,4,97.81322858234792,6,0
66.43805008750448,62.51977681612016,84.48019317622432,27.005606812742922,2,100.0,9,0
51.74094136476342,61.03218638968598,67.15822656527848,0.0,2,98.81364645389753,10,0
44.01985299068265,85.92897246645609,46.08424666853861,81.25000199250051,0,99.97562605949838,11,0
51.835215530710045,68.36096287121303,117.94587918703297,0.0,2,100.0,8,0
10.248621707982146,96.9517974589111,48.010338773588266,39.781877667687,6,99.39393681399527,8,2
45.60656224324976,35.16026211014909,192.43315344832752,43.27079516169062,2,100.0,8,0
57.14225143023493,63.3981141804587,34.61787094532798,47.91634586446942,2,96.88711164183528,12,5
79.55788089483032,62.111669659748685,113.6830059606251,51.07407800107521,0,98.76947058831934,4,0
39.63459563452705,33.268637656123,178.3427353606893,54.14442669102725,4,95.91940127282608,10,5
33.830127942136244,83.90737505228365,129.95448796319045,0.0,1,97.25390633543275,10,0
39.96485912830927,100.0,108.78368562458897,50.4396772961038,1,98.45398550301505,16,2
68.30804235404148,59.574848137904226,51.57581765190522,0.0,3,98.33461556100382,14,0
56.57502219319369,72.62552720684417,30.911540571614808,71.96654219272985,2,99.04141028914248,11,0
39.404795924659226,62.11296189538318,138.5025054458793,33.34624532589164,4,98.979349488397,7,0
60.26534866226712,42.1603832523206,175.30736203874733,0.0,1,99.13374242998123,11,0
51.941550986960806,14.480993054949593,78.05750047609143,25.573859678438726,1,99.17470964863068,14,0
69.37289981065778,42.35566292261587,43.04692461918245,32.89773982446039,4,99.33292272460297,12,0
35.95893812245295,25.201040476206714,0.0,85.72098852665013,4,98.04095532258803,12,0
43.44675706804463,100.0,50.96175781687312,55.89913225250735,5,98.2752076806362,11,2
42.15783693735685,57.12225765191902,94.317157875048,60.33334833051741,1,98.96312194070525,14,0
20.72970103735763,51.352016773820736,179.9561620418367,85.43664902661803,0,98.97865704932708,11,0
55.922405541291525,82.22884561969515,133.65668461164842,47.11567136226532,4,97.9180726347037,8,0
55.221105443597786,31.9562224286028,115.25427023533766,72.6256388309721,2,100.0,8,0
50.102269132849216,40.82839904988619,79.99401693494346,70.51583341795975,1,99.72480067755083,9,0
45.308257332497064,61.70180673121553,70.84171413720219,11.405915192917632,4,98.14028331463687,1,0
21.692585158991715,85.71922478558702,170.2823798753982,94.18950732889488,0,98.79163398708332,3,0
41.58709354469282,72.54212612921971,110.03692703791947,7.390946597879164,3,100.0,10,0
43.14570966946461,66.20812856289706,0.0,77.52099948433545,1,99.16057703783429,8,0
33.95445461556762,61.95294338090041,66.32301760513786,4.487808892831019,2,99.39568595520007,6,0
46.77428576667982,70.00589638816938,57.089198411418664,68.0371036445502,1,98.39106444886887,6,0
58.08101713629077,65.04132262823137,72.68679954112676,105.85744634450518,4,98.68688789147166,10,0
87.7237180242106,34.25069313057661,128.14553301425426,43.61064030349366,1,100.0,7,1
53.49155625663678,61.15198054082878,94.62775591028753,42.30933071440561,4,99.11329442729253,8,0
55.15100781445528,33.15778352705618,96.1567296498169,68.31319997950547,0,98.92907178112712,5,0
48.511081684676654,62.02706357252059,165.67365806626185,40.11810632112371,3,99.00764108593647,11,0
11.624575694019171,47.98380146279396,65.17694551066558,104.54836111228465,1,100.0,7,0
49.46972249101566,100.0,193.2099762943675,55.76576748376087,2,99.03980750314788,15,2
51.204604198820526,59.0026404062072,66.4346204314457,40.39491475337823,0,98.1699233007864,8,0
99.26484224970572,24.89401084346028,104.45990983062858,33.79143416312951,1,98.34464909838476,6,1
46.15278070437755,56.64549473307689,85.93982022986165,22.01154589480938,2,99.7807560023881,8,0
56.03094684667225,72.9839686409472,106.17095667504805,31.16735039727531,1,97.57151887335323,10,0
49.305764605895135,100.0,122.22959975365644,39.47979819024211,1,99.45058298146422,10,2
26.62643924760936,45.26369000153204,121.69176200444383,35.3708277950426,1,98.27618247235056,7,0
72.85645629030041,20.439300649409,62.344133468971,30.254741775886885,2,97.141230443548,13,0
65.03866065373549,80.42092528577453,43.854266127621464,112.96523691057318,1,98.0199277830864,11,0
65.82063894086093,25.485032352508718,225.15858954528554,19.097147705315304,0,99.02753380967866,4,0
31.81225090410522,49.09611396231287,75.80078301997234,54.39897762938524,3,100.0,10,0
78.05588621872198,53.55948786222515,134.96062193359933,67.77563029282615,2,99.91332941194663,10,0
21.962978744154384,58.2591636674973,19.617934473840165,68.90323986751199,1,98.70630977382925,13,0
61.73714187600541,77.2291114268584,86.01936400476616,48.24178772652584,2,99.97218706981809,9,0
93.80911251619958,42.909142942840305,93.64003080087785,42.77892284458071,1,98.64322017076094,6,1
30.189273497386232,53.15676869583098,123.64075349639162,63.54642473718519,2,97.53348841525411,9,0
38.67404540794456,59.643241176265285,0.0,57.99564949934602,0,99.02108763563268,13,0
51.993027301752825,63.7399489379697,108.30703065391653,42.2312349569746,3,97.49406600499321,11,0
39.93048691767601,62.44567936769807,42.51292723160536,3.1436428482670777,2,99.79140830748506,7,0
18.986731378677348,70.9001443805645,116.21728555974619,35.96228833000257,1,99.80588008900688,10,0
51.371259496120544,81.09598774104343,48.18354015809185,15.60349508877627,3,98.12003006046974,12,0
28.753925725477902,69.8158528912742,57.225865203720936,29.985213498010204,3,99.14559750682567,14,0
59.47184861270363,71.33963808773046,86.3186194803366,50.996697155508784,2,99.13604923419145,7,0
31.61151531532394,20.444420831338057,47.38352651984024,60.762084319898484,2,99.87196338176724,11,0
80.99868810035079,61.25569247914201,76.22327766323227,103.41358253877219,2,97.75493174601615,8,0
34.334934153275256,71.98768870004021,40.331211572834235,33.87780863288559,2,99.59948752356819,13,0
43.55876967588649,78.22352986426125,8.341477415063622,73.23876905825452,3,97.68323074899449,8,0
66.27034434739339,42.69123064415514,150.89785262146796,59.1788007331351,2,99.77718873767287,12,0
25.382713671320897,43.524018127783876,35.19756535880359,88.87993011919369,1,100.0,8,0
54.54919869208259,45.64748311791004,91.06595561960083,67.28686158786878,2,98.33040860636011,9,0
76.14285508564856,73.41034749728358,137.64455407468924,19.74555718141051,3,100.0,9,0
17.85033530877545,85.84702637310522,69.25279487419785,0.0,2,97.4259670369812,14,0
53.692677170646085,49.81349731770996,58.7417050127231,59.337850990025146,2,100.0,8,0
55.19765588496847,82.69905784067622,111.31190443337107,34.14647006298828,2,100.0,9,0
65.6364574355462,63.086995229114855,155.89669113635762,20.590587621482083,3,99.34581519415153,6,0
25.26098578243836,56.89285557093909,41.53423674567656,11.972668864007673,2,98.80447421897064,8,0
23.590867738314472,54.71539425455077,92.49260839912806,54.829264927614666,4,99.31241982009992,6,0
60.43883131233795,78.66528411505394,13.375270251633637,95.23123097940095,2,98.39624163126888,8,0
55.93969346466372,68.13944541967675,80.33994981589049,37.739829628818754,1,100.0,11,0
55.00985700691753,100.0,101.71023422690378,67.70810933225967,2,98.4134687095657,11,2
56.928964189939514,38.6943839250669,57.268767912246716,46.93200949347222,2,100.0,12,0
36.399505568430186,72.9525425507494,77.15040830873843,11.318537326898209,2,98.25877258257586,13,0
54.64507394322007,46.76997475471218,29.588661584627502,72.04434030531252,2,100.0,5,0
55.86144946597362,38.26782532528391,103.85393056907468,17.159238679178863,3,100.0,6,0
35.71297163947264,59.728321574125694,152.7847124441575,50.64879891780694,1,99.38599081101934,11,0
87.31549022289514,63.4338119851759,45.14280651147682,39.75438754984084,3,99.28665726856715,9,1
59.47665841823575,100.0,68.86641167238085,76.79232303697076,3,98.04342097521543,11,2
26.17393005594703,55.396354607919946,125.12731232270909,18.2554702258794,3,97.92433239043172,11,0
63.131072172676596,31.745531762882912,160.6045359661368,61.72609723405879,2,99.29791460516563,8,0
30.50636659545357,66.82526793735964,25.340509389553432,24.806077779538974,3,100.0,12,0
65.74169207484904,8.133999061340795,91.56076312920254,34.66684363013645,2,98.45179751085097,13,0
73.17191158014808,57.701080434893356,114.15654111597625,0.0,3,100.0,13,0
33.58635363296579,60.40063205737901,94.89718046855761,112.76295714853725,1,98.38985406037017,14,0
69.26752258488644,79.86500957363029,0.0,66.51670798478696,1,99.22939194074998,8,0
58.25561853872996,84.34055623569617,125.0545004654386,26.979575421855067,2,99.23201646640365,12,0
66.4412031998898,47.410759527307064,175.9668175545322,16.26032935001018,2,98.89846562476448,11,0
87.93585965307895,56.234649634251674,105.83308755847517,35.130537413619784,3,96.95617248367377,8,5
45.09223767994259,40.846979234733226,48.44469733528683,71.50638604458355,3,98.3809268995691,7,0
34.925276712850206,31.79843612980765,74.34363768178585,0.0,3,99.19963929230288,7,0
32.209711407489536,67.74736948451586,188.49565338277966,45.752467421169854,2,98.90401490401979,11,0
33.68379430069123,28.16036128508502,145.49812704302792,103.1192561738802,1,99.63620265940278,9,0
48.45796581171792,49.63432748570342,132.00133091921646,15.981609920965873,2,99.75683591199186,10,0
56.823039496332875,35.12065100251907,117.8206291767188,52.411551162909646,2,98.75992153882109,11,0
55.53381598660038,73.7420796572565,66.94314439045138,116.09929445773273,3,98.03756962768455,10,0
66.54366498072048,100.0,89.97144096721158,68.96454889072318,1,100.0,8,2
50.26003783755814,27.46030042991672,96.1038632160742,53.777714614563656,2,97.64453766948435,7,0
79.07068154314634,13.67453792756077,127.4787158032222,65.19909364727008,1,98.40469277656786,7,0
44.70686333524088,56.87782786624832,175.44594471334517,37.97403994970893,3,98.1500400760262,10,0
100.0,60.39244489894396,155.9169068396564,88.98893855910319,1,99.74645762180211,13,1
62.51334695530012,65.46648266893244,29.03078221019797,38.02009931299364,1,100.0,14,0
32.856848871674345,48.84198711914138,111.19974844505244,0.0,6,98.82630662448905,9,0
28.582150038777755,54.9840175293642,136.83816725839483,38.260906881786205,2,99.22977676033491,7,0
59.649448304863704,69.18776026351506,130.94301650723176,20.997964103698894,1,99.42877182098916,8,0
45.53074429348298,86.01077231612098,68.53831183062903,41.56417963407712,2,100.0,12,0
64.28000988184183,11.123780742042932,245.7054607884181,42.227478227581074,2,97.22642655778682,5,0
59.4647524914709,50.77651402421344,36.145771883444056,85.92269599414722,0,99.74422189912693,12,0
48.54342174686254,65.34521984852658,45.8405776666975,70.85878179993156,3,99.3765247479395,8,0
33.0641256386319,37.0505973847316,111.67975406307882,57.8979646272619,2,98.62916047475417,15,0
19.70305550628271,100.0,205.84015274819268,49.911637660022144,4,99.3262267357203,9,2
41.06970095865958,44.114752994281574,58.19025746479146,18.234259734260167,3,99.74082897582991,12,0
67.12797588646944,58.96768282481793,86.70858171765039,0.0,3,99.5831627124828,12,0
54.28187488260408,73.90055242105727,153.86468365078463,53.394800341783494,1,100.0,7,0
25.085224425760238,45.21788027995264,99.10689225561333,73.83923610720976,1,99.12748158779368,10,0
53.46361851702364,13.835673804889574,83.26980727348521,46.749983502662324,5,99.02690518329032,9,0
57.706347594576734,49.28363682708667,128.281645094336,33.95437031639899,1,98.81870121433022,7,0
32.32285127597734,85.73601389817601,113.62589951147966,63.93506495642637,1,99.55297883714589,15,0
53.07450211891056,51.577621830371534,151.52193928183956,47.50003398126959,3,98.96794173851406,8,0
51.16417436892,38.83914246352553,164.57344445326817,100.57232575921884,2,99.01320914506476,8,0
27.140594043387537,83.14180523756804,115.35015300026808,86.98185026204854,6,99.01782986000626,16,0
57.155747206965664,51.730627599423684,114.58663626891546,78.78524171069989,1,98.8653914305099,9,0
61.215690527364686,47.24597965874457,110.70554911430668,72.73202342629712,4,98.39132719784759,14,0
71.66102486350553,63.73640224158274,124.45652783246439,11.29497756645629,1,99.41810653819691,12,0
71.07604104069806,79.26875524046969,102.75853189357319,69.88981106157799,2,98.71495243498339,9,0
22.446612640858177,100.0,99.96957588388553,61.289778729397256,1,99.61367950282045,11,2
31.243499201697546,80.68090269143558,159.8313560413621,68.1927418517349,4,99.110767628928,9,0
60.300705344173195,88.9959991597086,175.80580901775215,64.77828460439157,0,98.61342512367095,10,0
60.275719018244175,47.35084502530361,24.622352768328966,63.58287763544197,1,100.0,6,0
60.30095372612096,34.35329735076309,100.50105758702846,131.02599408648786,2,98.89768741445302,9,0
100.0,61.558283740478075,65.56527832773827,47.71442990144243,0,99.6228230145618,9,1
61.41781021386334,62.67924788148991,84.45142667569638,78.09012142487991,1,98.3000170940079,10,0
72.71131280361197,33.03718146588507,120.12581048676607,35.8703056920799,0,96.97446066886882,13,5
69.08003526986406,55.617636752399676,133.47191857712343,73.71924751663016,2,98.43300083232295,4,0
63.02782502611596,69.98294004297827,94.39367781943275,78.17959670697365,2,96.8625512936002,6,5
43.69461510719309,69.009834875452,4.332983263859859,60.93278231406044,3,98.76313713318075,8,0
65.17938440986535,72.60719633460681,51.74772097119102,100.077408271295,2,100.0,6,0
34.54349570924856,67.27411825343607,144.82498351000828,23.471718909187473,0,98.09471497792335,11,0
45.26362786519982,47.32478351824861,0.0,35.38337174995334,1,96.89395614240581,6,5
40.29272904341793,47.15248433377892,159.3713575841,56.37140258070469,1,100.0,12,0
51.63748278772645,30.0262150501531,126.06149953222706,76.42420560452666,4,98.52464523667575,10,0
96.29317133347017,100.0,165.8088040765011,55.382885638847995,0,98.98426161783131,12,2
12.654696148165037,60.33625911548233,90.07154065595198,88.57277109531698,2,99.78827996913108,8,0
63.72520380749027,54.378673605128704,0.0,30.149303871010417,0,99.52317276498916,9,0
17.745682576206967,36.780197963688536,121.5181320753249,15.782645315343366,1,99.75051241961187,5,0
40.56136268421133,100.0,163.73265620191705,59.24385009609514,1,99.90042898954542,11,2
71.77901193934733,33.16679919442761,146.23609027567105,47.68459171658911,2,97.25388536741055,11,0
51.285600381909255,49.278801859848166,66.86542582559824,66.2859116107466,3,97.58565225985998,13,0
28.44510444141388,70.39592090715152,104.33805377313233,49.177931274004884,1,100.0,13,0
35.693925814800636,75.00532414360694,73.3581865610038,39.799406281296285,2,98.21826085690832,12,0
63.591954978693515,83.94830138039211,59.036676790531395,47.75187284828829,1,98.32735415503645,9,0
35.39266736565727,100.0,147.76942855899256,50.865466843795545,0,97.73715747783568,3,2
54.329171791639496,72.6539413865178,40.123384436741894,40.85056100455009,2,98.59505211065252,8,0
50.911436798076274,33.59923000083331,55.30917847091937,43.90603861029716,5,98.65068393631553,13,0
36.96799304788366,53.57637187195546,44.79871832638073,37.892199890392696,3,98.06253931231484,6,0
92.87888178650651,67.69580931284712,25.48762383504767,75.6999535960822,2,97.94691725512426,10,1
62.67838044636022,100.0,107.32071459213017,55.82063013517398,3,99.31866309217571,16,2
9.497148266847859,25.054863039392572,158.0751524240988,117.702574165063,0,98.19233073311158,8,0
53.729086295388555,90.06441263063068,90.75616218773672,54.821136538353855,3,98.39368774302174,13,2
36.76427070463224,64.49785923866042,24.71260997179168,33.47427589014015,0,96.81372165322593,9,5
67.04866669592448,80.94576338073702,141.99722698710139,130.12026124589192,2,100.0,9,0
34.14958523134599,57.4501320841017,184.28508770174858,62.40879133143006,0,99.9418240294747,9,0
47.70527117066202,38.93918424684184,67.68788379267028,79.7037436067845,2,98.50519394667306,6,0
60.09974557960914,78.7718194850333,76.07228666411409,67.76308949607474,2,98.10091906434228,6,0
67.31510388340243,76.36077567764053,125.78303150416971,68.69033087893246,5,99.01088879723312,16,0
25.994071858884475,84.30142414349305,181.09368738925258,66.06962154057423,1,98.98346641040234,14,0
43.30997528318103,59.66738411553412,74.0082927137387,16.937463056718038,3,97.72403343048535,5,0
40.50109377678088,45.00444941700377,33.37751095008976,61.02587142684236,0,96.44946377107765,9,5
36.93341534852576,21.03032512440396,131.57093031362032,10.254160884492826,0,98.47392409248333,10,0
85.30908480562194,80.48433170348517,139.95340365711496,44.76911490762397,2,97.43662546910049,12,1
58.09963421921911,70.59723706109965,100.30657252176134,28.23147630310138,4,99.17137994672355,17,0
24.782320913299095,35.85543417840102,72.09333701712747,60.72410557546172,0,99.17808156666068,6,0
68.35723894109552,46.535658167584394,149.71893654960232,60.02378742014704,0,98.02678730165809,14,0
92.44312394025266,48.331029701213986,126.40180022739821,64.4343767229556,1,98.46541573234455,6,1
70.64930521102293,22.925389200439547,61.57822415482536,58.618897182472615,2,100.0,9,0
19.612600680919734,39.55794008487166,102.45473656528358,31.795239746408036,2,99.77512852627096,10,0
40.31531854267497,31.654241079841146,32.414623398767674,42.16989531944961,0,98.54774722929109,7,0
75.33822298373245,49.688024702801584,134.294522821896,77.61188483763455,1,100.0,8,0
35.846610687624384,41.53256254176093,86.88832153085721,82.035700318832,3,97.80306258802835,11,0
58.87638856292457,19.324876978331282,78.21445838076315,15.596507041203523,2,98.18730527518345,9,0
65.49268106858673,100.0,98.35627574237829,4.072171024620609,4,98.88948582929207,19,2
31.46139056843834,91.31351827573077,102.01538496651239,28.193318503858638,1,97.46899293462369,11,2
48.809492878764,40.52451446200036,144.746503078278,81.35622746096752,3,100.0,12,0
0.0,66.81053491634025,129.55452656626107,86.44652090549103,1,99.18315203870928,7,0
29.512247173314204,70.43662724553238,92.17953606035987,22.25864358796485,3,98.2100511431002,8,0
44.948636972136796,89.77714636933692,138.18340748594977,59.219280612090145,1,99.44778695140477,6,0
25.04433636070301,39.53487433349804,120.03686268458065,105.03293999420262,1,99.14605584829789,12,0
82.6482260786327,87.30266959956066,78.67001818569815,62.45934431721001,1,98.69534891587415,5,0
21.397172440787347,46.302367394826625,93.7640920881757,92.6450985569928,3,97.79148483317852,8,0
41.19911026606032,26.603439895784668,92.58885555784396,79.96179710249295,2,97.56378807447089,14,0
52.61481154572183,78.10341398286243,125.26306715871009,22.694038813162678,2,100.0,5,0
78.82546578132231,92.2689606030607,81.64886926391792,44.30055729508766,2,97.64726511489,12,2
21.282756976411214,100.0,80.47954067891834,51.042634348755435,1,100.0,10,2
73.26327504309918,30.006868372744663,198.43786547169793,53.1240016406402,4,98.15524085238404,14,0
50.20466122039174,77.47299212701972,146.9867740873552,77.48986860315713,4,99.79003256754032,8,0
30.36982697904098,49.754968905161675,61.96996677874304,62.260542868262256,0,99.46543309008078,11,0
59.24206948526542,79.58396776310079,128.5470496971099,0.0,2,99.66541870029641,9,0
53.981193911469404,23.237761219218733,105.91750328275886,10.614791807218218,2,99.73201427224019,15,0
37.99566245682411,28.430755607535897,119.57755876300469,0.0,4,97.38843437766249,7,0
51.39604169980038,40.6031294208379,106.86706622825523,55.26095721966003,4,98.32365400752582,17,0
42.2937280627648,61.974101141702114,159.4821322742618,57.214629484032834,1,97.63195204078228,17,0
52.27034690502496,43.972968336541115,117.2810172325723,58.49674875832155,3,99.1893010608476,15,0
63.242613490420936,76.47635859783549,96.89556508928563,21.232151968561514,2,97.67665566787578,9,0
81.72033632290704,85.67236545644786,152.10952884915088,70.22432015359968,3,97.01895282292678,11,0
25.243690023463017,74.9894385311339,111.6642520543936,71.48787489405588,0,98.76252266345642,13,0
92.66066749312533,100.0,106.0739289664529,12.345527983845265,2,96.79092094751256,4,5
10.958244009549965,70.39566573638358,115.70113012430572,6.018853956533832,2,99.25873819472096,13,0
46.964298099288335,29.577582241495822,95.31954883168167,49.99604941319186,4,97.74237047662226,11,0
61.76634412969153,94.08441283845849,100.46134964977344,103.75346820840078,0,98.15942025191977,12,2
55.61983735470065,44.87109410985006,70.66527056190637,100.99228226595928,3,96.7195840268423,12,5
37.546009603588125,82.76046249213925,62.44163901880606,66.90213081344157,6,100.0,8,0
45.83755499285449,99.34335541387766,50.07148067587802,28.100099852597708,1,97.53708511302192,14,2
40.139981306823344,71.41720026825998,30.4008356601462,76.60527978465755,3,98.6359987654521,11,0
38.21270486111577,22.59602967088376,56.01413193077217,36.42727205572876,1,97.20826140753876,7,0
66.99204194042049,37.04469583725521,91.28664827665372,26.974788899785686,3,98.16433219161922,16,0
57.140309719300944,93.06861167212838,105.15587912228185,0.0,1,100.0,7,2
36.14180809478692,55.77193285892959,86.43517184261798,53.071465950429584,3,99.29747673526535,10,0
67.99199750866501,61.98933837355415,0.0,31.103979525878746,2,98.27636900368942,17,0
56.14599041753219,78.97061040409024,178.72931788811712,52.89291138585513,4,98.96582652034454,13,0
66.2572423767792,77.40807155200808,154.3240061445191,0.0,2,98.43944094331339,11,0
62.59257683847224,66.96999530963652,122.28799256085644,55.09480017751062,2,98.90757942017241,7,0
33.420099781558555,54.783290719488356,195.37453362766342,0.0,1,99.74386871903296,7,0
38.79637919606061,52.183288856691064,51.131794125814466,82.63820759805657,0,98.66890201009296,5,0
64.94587210246523,81.44747063228357,194.3812560313002,65.65673702405253,1,99.2199914739251,15,0
62.207405308669294,73.83923827669483,51.739296162472606,41.640056857262365,3,99.23649549764825,13,0
49.581968120717036,53.56749998455526,111.93689626456782,66.88159580246237,1,98.67385435270225,16,0
52.34654766617564,87.05280782482852,36.30813374328979,20.65777212009343,3,98.26407401032995,14,0
75.5532979157685,56.774147121755405,100.73470477721834,52.17126546844678,2,98.47481664339554,13,0
38.168572223283405,38.70844564164017,119.30832489991943,73.84322115381008,2,99.69918525153507,12,0
60.94194762340076,41.02573252741638,92.26548344327226,0.0,3,99.78241670497545,14,0
45.95614695132212,35.53147909225585,135.69387220450687,36.583269209674285,3,97.86220566873153,8,0
